index,site_path_timestamp,floor,x,y
23,5a0546857ecc773753327266_0c06cc9f21d172618d74c6c8_0000000053320,-1,160.7263629,156.4813601
24,5a0546857ecc773753327266_0c06cc9f21d172618d74c6c8_0000000059671,-1,160.8942596,148.9537227
25,5a0546857ecc773753327266_0c06cc9f21d172618d74c6c8_0000000064822,-1,160.0880099,144.0925594
26,5a0546857ecc773753327266_0c06cc9f21d172618d74c6c8_0000000072018,-1,158.4422836,136.1247101
27,5a0546857ecc773753327266_0c06cc9f21d172618d74c6c8_0000000084546,-1,157.4662565,144.8175858
28,5a0546857ecc773753327266_0c06cc9f21d172618d74c6c8_0000000094486,-1,162.0387516,149.5922507
29,5a0546857ecc773753327266_0c06cc9f21d172618d74c6c8_0000000103491,-1,158.7141887,158.0463149
30,5a0546857ecc773753327266_0c06cc9f21d172618d74c6c8_0000000112216,-1,166.1798544,165.6184365
31,5a0546857ecc773753327266_146035943a1482883ed98570_0000000000011,-1,109.0232025,142.3104756
32,5a0546857ecc773753327266_146035943a1482883ed98570_0000000004535,-1,110.636085,138.6994845
33,5a0546857ecc773753327266_146035943a1482883ed98570_0000000011498,-1,111.8860384,133.4380484
34,5a0546857ecc773753327266_146035943a1482883ed98570_0000000019249,-1,115.770629,125.6677122
35,5a0546857ecc773753327266_146035943a1482883ed98570_0000000026531,-1,118.6813829,127.3437681
36,5a0546857ecc773753327266_146035943a1482883ed98570_0000000035158,-1,113.1962087,131.6633051
37,5a0546857ecc773753327266_146035943a1482883ed98570_0000000040966,-1,116.5664641,134.0017034
38,5a0546857ecc773753327266_146035943a1482883ed98570_0000000049330,-1,113.3415908,139.9292572
39,5a0546857ecc773753327266_146035943a1482883ed98570_0000000055485,-1,116.939273,142.3666724
40,5a0546857ecc773753327266_146035943a1482883ed98570_0000000063866,-1,112.4049582,147.3290606
41,5a0546857ecc773753327266_1ef2771dfea25d508142ba06_0000000000009,0,89.6240023,59.66136536
42,5a0546857ecc773753327266_1ef2771dfea25d508142ba06_0000000012833,0,92.67560722,49.84560992
43,5a0546857ecc773753327266_1ef2771dfea25d508142ba06_0000000021759,0,96.07263016,56.48069461
44,5a0546857ecc773753327266_1ef2771dfea25d508142ba06_0000000035154,0,87.90586269,51.24076741
45,5a0546857ecc773753327266_1ef2771dfea25d508142ba06_0000000043072,0,82.1478778,53.46956012
46,5a0546857ecc773753327266_1ef2771dfea25d508142ba06_0000000050947,0,83.30795328,60.79928341
47,5a0546857ecc773753327266_1ef2771dfea25d508142ba06_0000000064333,0,89.37092152,53.7666621
48,5a0546857ecc773753327266_1ef2771dfea25d508142ba06_0000000071770,0,95.32325554,52.67264024
49,5a0546857ecc773753327266_3506b3b626f494b0f0b934ca_0000000000010,0,46.18687317,114.501816
50,5a0546857ecc773753327266_3506b3b626f494b0f0b934ca_0000000006961,0,53.92913761,114.5514969
51,5a0546857ecc773753327266_3506b3b626f494b0f0b934ca_0000000013051,0,61.15826075,114.8395919
52,5a0546857ecc773753327266_3506b3b626f494b0f0b934ca_0000000019370,0,61.18610062,111.5268707
53,5a0546857ecc773753327266_3506b3b626f494b0f0b934ca_0000000027427,0,53.89252546,113.5452462
54,5a0546857ecc773753327266_3506b3b626f494b0f0b934ca_0000000033372,0,46.23638402,115.9289522
55,5a0546857ecc773753327266_3506b3b626f494b0f0b934ca_0000000046249,0,43.31475393,111.9577372
56,5a0546857ecc773753327266_3506b3b626f494b0f0b934ca_0000000055236,0,52.01612659,109.5972224
57,5a0546857ecc773753327266_3506b3b626f494b0f0b934ca_0000000062606,0,59.88592592,108.8181917
58,5a0546857ecc773753327266_3506b3b626f494b0f0b934ca_0000000071831,0,60.13541647,104.8834439
59,5a0546857ecc773753327266_3506b3b626f494b0f0b934ca_0000000080815,0,52.55099722,105.9760408
60,5a0546857ecc773753327266_3506b3b626f494b0f0b934ca_0000000087232,0,45.62791019,107.7405172
61,5a0546857ecc773753327266_3e0aebb66ef39150bbc27c24_0000000000009,0,15.01488193,122.1647905
62,5a0546857ecc773753327266_3e0aebb66ef39150bbc27c24_0000000007022,0,21.13625523,121.7270048
63,5a0546857ecc773753327266_3e0aebb66ef39150bbc27c24_0000000012073,0,25.5477277,121.5783389
64,5a0546857ecc773753327266_3e0aebb66ef39150bbc27c24_0000000016344,0,28.81730143,120.9997118
65,5a0546857ecc773753327266_3e0aebb66ef39150bbc27c24_0000000021335,0,32.72067728,119.7970042
66,5a0546857ecc773753327266_3e0aebb66ef39150bbc27c24_0000000029226,0,27.99504892,119.7963085
67,5a0546857ecc773753327266_3e0aebb66ef39150bbc27c24_0000000035850,0,27.88567243,121.9645232
68,5a0546857ecc773753327266_3e0aebb66ef39150bbc27c24_0000000043355,0,23.32437079,120.7706344
69,5a0546857ecc773753327266_3e0aebb66ef39150bbc27c24_0000000049672,0,23.3250247,123.7394258
70,5a0546857ecc773753327266_3e0aebb66ef39150bbc27c24_0000000057036,0,18.8642716,121.5685867
71,5a0546857ecc773753327266_3e0aebb66ef39150bbc27c24_0000000061607,0,19.017029,124.2717514
72,5a0546857ecc773753327266_3e1d46017fbfcc8136bd1e9b_0000000000010,0,90.27140246,110.9922657
73,5a0546857ecc773753327266_3e1d46017fbfcc8136bd1e9b_0000000006597,0,98.02505644,110.9106029
74,5a0546857ecc773753327266_3e1d46017fbfcc8136bd1e9b_0000000012043,0,104.0209232,111.9576285
75,5a0546857ecc773753327266_3e1d46017fbfcc8136bd1e9b_0000000016388,0,108.3844498,114.148739
76,5a0546857ecc773753327266_3e1d46017fbfcc8136bd1e9b_0000000022345,0,113.2595314,116.8830767
77,5a0546857ecc773753327266_3e1d46017fbfcc8136bd1e9b_0000000029746,0,117.6918564,112.6154577
78,5a0546857ecc773753327266_3e1d46017fbfcc8136bd1e9b_0000000041215,0,110.9501704,109.1205589
79,5a0546857ecc773753327266_3e1d46017fbfcc8136bd1e9b_0000000057771,0,107.4986468,106.1507679
80,5a0546857ecc773753327266_3e1d46017fbfcc8136bd1e9b_0000000065216,0,105.4226199,111.0093098
81,5a0546857ecc773753327266_3e1d46017fbfcc8136bd1e9b_0000000074453,0,112.5534297,111.3603713
82,5a0546857ecc773753327266_3e1d46017fbfcc8136bd1e9b_0000000080138,0,110.3683971,116.5372212
83,5a0546857ecc773753327266_3e1d46017fbfcc8136bd1e9b_0000000088849,0,117.6514703,117.014262
84,5a0546857ecc773753327266_412da1891c4780f6f0f7f4bc_0000000000012,0,96.61049319,82.61219608
85,5a0546857ecc773753327266_412da1891c4780f6f0f7f4bc_0000000010362,0,93.68692761,72.8457372
86,5a0546857ecc773753327266_412da1891c4780f6f0f7f4bc_0000000016791,0,93.56087787,69.21987526
87,5a0546857ecc773753327266_412da1891c4780f6f0f7f4bc_0000000021695,0,92.96916914,65.72202652
88,5a0546857ecc773753327266_412da1891c4780f6f0f7f4bc_0000000035250,0,87.94920367,67.32421279
89,5a0546857ecc773753327266_412da1891c4780f6f0f7f4bc_0000000042252,0,89.28491253,72.3543554
90,5a0546857ecc773753327266_412da1891c4780f6f0f7f4bc_0000000050072,0,94.76371522,73.21016918
91,5a0546857ecc773753327266_412da1891c4780f6f0f7f4bc_0000000057094,0,93.13028355,77.29646244
92,5a0546857ecc773753327266_412da1891c4780f6f0f7f4bc_0000000063488,0,95.52298755,84.6445833
93,5a0546857ecc773753327266_412da1891c4780f6f0f7f4bc_0000000072612,0,97.86746152,76.86608979
94,5a0546857ecc773753327266_6d89334316127640cff99800_0000000000012,-1,111.9177982,111.1073084
95,5a0546857ecc773753327266_6d89334316127640cff99800_0000000008432,-1,116.6258625,103.9640354
96,5a0546857ecc773753327266_6d89334316127640cff99800_0000000017044,-1,121.4072818,105.820971
97,5a0546857ecc773753327266_6d89334316127640cff99800_0000000027938,-1,114.9410982,113.4929668
98,5a0546857ecc773753327266_6d89334316127640cff99800_0000000034373,-1,116.9722419,118.0094656
99,5a0546857ecc773753327266_6d89334316127640cff99800_0000000043333,-1,118.6396663,112.0573772
100,5a0546857ecc773753327266_6d89334316127640cff99800_0000000050678,-1,120.3529484,105.5035014
101,5a0546857ecc773753327266_6d89334316127640cff99800_0000000059402,-1,125.9771152,108.427954
102,5a0546857ecc773753327266_6d89334316127640cff99800_0000000069531,-1,120.7869262,113.4101435
103,5a0546857ecc773753327266_6d89334316127640cff99800_0000000075470,-1,120.8734429,119.4293226
104,5a0546857ecc773753327266_6d89334316127640cff99800_0000000081216,-1,125.7449483,118.9842855
105,5a0546857ecc773753327266_6d89334316127640cff99800_0000000086153,-1,129.704211,118.4658731
106,5a0546857ecc773753327266_6d89334316127640cff99800_0000000092213,-1,129.6592288,112.8024698
107,5a0546857ecc773753327266_6d89334316127640cff99800_0000000099654,-1,126.7596905,118.2639547
108,5a0546857ecc773753327266_6d89334316127640cff99800_0000000105397,-1,125.6925015,115.1692311
109,5a0546857ecc773753327266_6d89334316127640cff99800_0000000111847,-1,129.5522088,118.7362484
110,5a0546857ecc773753327266_72963a8c7eb520c56f88a536_0000000000014,-1,153.8075945,118.1371329
111,5a0546857ecc773753327266_72963a8c7eb520c56f88a536_0000000006406,-1,156.3074268,124.420371
112,5a0546857ecc773753327266_72963a8c7eb520c56f88a536_0000000011418,-1,158.0990745,128.4347823
113,5a0546857ecc773753327266_72963a8c7eb520c56f88a536_0000000019036,-1,160.4712199,135.5913255
114,5a0546857ecc773753327266_72963a8c7eb520c56f88a536_0000000023914,-1,161.3651287,138.3959428
115,5a0546857ecc773753327266_72963a8c7eb520c56f88a536_0000000030256,-1,165.1183885,137.9508972
116,5a0546857ecc773753327266_72963a8c7eb520c56f88a536_0000000036389,-1,164.3873689,134.6685947
117,5a0546857ecc773753327266_72963a8c7eb520c56f88a536_0000000044694,-1,162.3578647,126.3134643
118,5a0546857ecc773753327266_72963a8c7eb520c56f88a536_0000000051411,-1,161.837626,121.6496243
119,5a0546857ecc773753327266_72963a8c7eb520c56f88a536_0000000055875,-1,160.6194569,117.2027505
120,5a0546857ecc773753327266_72963a8c7eb520c56f88a536_0000000059765,-1,159.9055786,112.9931025
121,5a0546857ecc773753327266_72963a8c7eb520c56f88a536_0000000065408,-1,154.9351995,114.4092504
122,5a0546857ecc773753327266_7d2d723a30cce824aad9915b_0000000000009,-1,154.1165418,112.314392
123,5a0546857ecc773753327266_7d2d723a30cce824aad9915b_0000000006159,-1,158.8124832,116.5444171
124,5a0546857ecc773753327266_7d2d723a30cce824aad9915b_0000000011244,-1,155.7645652,119.6847972
125,5a0546857ecc773753327266_7d2d723a30cce824aad9915b_0000000019681,-1,161.9226014,124.730268
126,5a0546857ecc773753327266_7d2d723a30cce824aad9915b_0000000026834,-1,156.9698593,126.5359003
127,5a0546857ecc773753327266_7d2d723a30cce824aad9915b_0000000034295,-1,161.3327326,127.7476849
128,5a0546857ecc773753327266_7d2d723a30cce824aad9915b_0000000040360,-1,157.6943574,129.3845837
129,5a0546857ecc773753327266_7d2d723a30cce824aad9915b_0000000048661,-1,163.3539962,135.4775051
130,5a0546857ecc773753327266_7d2d723a30cce824aad9915b_0000000054360,-1,158.9102468,137.4102428
131,5a0546857ecc773753327266_7d2d723a30cce824aad9915b_0000000060622,-1,163.4244686,140.8057482
132,5a0546857ecc773753327266_947e17f82dbddfbdb4cb2447_0000000000014,0,44.72475255,61.51953221
133,5a0546857ecc773753327266_947e17f82dbddfbdb4cb2447_0000000017454,0,38.11678842,63.052911
134,5a0546857ecc773753327266_947e17f82dbddfbdb4cb2447_0000000031033,0,35.08474058,56.33135905
135,5a0546857ecc773753327266_947e17f82dbddfbdb4cb2447_0000000038874,0,28.94428653,58.84042753
136,5a0546857ecc773753327266_947e17f82dbddfbdb4cb2447_0000000047679,0,28.65473406,53.19937907
137,5a0546857ecc773753327266_947e17f82dbddfbdb4cb2447_0000000059489,0,25.79952032,55.35142545
138,5a0546857ecc773753327266_947e17f82dbddfbdb4cb2447_0000000071022,0,33.79675145,56.29755753
139,5a0546857ecc773753327266_947e17f82dbddfbdb4cb2447_0000000079845,0,36.12325537,62.861283
140,5a0546857ecc773753327266_947e17f82dbddfbdb4cb2447_0000000088039,0,42.28418839,60.76611363
141,5a0546857ecc773753327266_947e17f82dbddfbdb4cb2447_0000000096648,0,41.85254399,67.20322991
142,5a0546857ecc773753327266_947e17f82dbddfbdb4cb2447_0000000103974,0,43.08985781,68.50860323
143,5a0546857ecc773753327266_986924433ab01afa81a59e7a_0000000000009,0,72.55378309,114.2963485
144,5a0546857ecc773753327266_986924433ab01afa81a59e7a_0000000005541,0,74.68413527,118.677117
145,5a0546857ecc773753327266_986924433ab01afa81a59e7a_0000000014942,0,76.25511481,122.3094954
146,5a0546857ecc773753327266_986924433ab01afa81a59e7a_0000000023532,0,77.43820353,125.6945515
147,5a0546857ecc773753327266_986924433ab01afa81a59e7a_0000000030858,0,74.68503554,126.6871582
148,5a0546857ecc773753327266_986924433ab01afa81a59e7a_0000000036111,0,73.12155658,123.0517174
149,5a0546857ecc773753327266_986924433ab01afa81a59e7a_0000000043969,0,76.20836655,121.7771078
150,5a0546857ecc773753327266_986924433ab01afa81a59e7a_0000000054654,0,71.16708461,118.1580588
151,5a0546857ecc773753327266_986924433ab01afa81a59e7a_0000000063637,0,73.73201729,117.3234956
152,5a0546857ecc773753327266_986924433ab01afa81a59e7a_0000000071393,0,73.39111059,121.5803086
153,5a0546857ecc773753327266_986924433ab01afa81a59e7a_0000000080377,0,78.10092703,124.7401732
154,5a0546857ecc773753327266_986924433ab01afa81a59e7a_0000000086270,0,75.043558,126.293318
155,5a0546857ecc773753327266_986924433ab01afa81a59e7a_0000000094748,0,76.3874341,121.2963927
156,5a0546857ecc773753327266_986924433ab01afa81a59e7a_0000000103194,0,73.9723414,121.9105327
157,5a0546857ecc773753327266_986924433ab01afa81a59e7a_0000000110714,0,71.70113673,117.3967635
158,5a0546857ecc773753327266_986924433ab01afa81a59e7a_0000000120283,0,68.14975633,114.8880713
159,5a0546857ecc773753327266_a3c5aadf824a220327e9cdc6_0000000000008,1,88.63873134,71.39005659
160,5a0546857ecc773753327266_a3c5aadf824a220327e9cdc6_0000000009704,1,97.57867419,70.58860859
161,5a0546857ecc773753327266_a3c5aadf824a220327e9cdc6_0000000018259,1,104.3898746,69.22386061
162,5a0546857ecc773753327266_a3c5aadf824a220327e9cdc6_0000000022280,1,105.0938882,70.95342519
163,5a0546857ecc773753327266_a3c5aadf824a220327e9cdc6_0000000032917,1,98.51740002,73.48692784
164,5a0546857ecc773753327266_a3c5aadf824a220327e9cdc6_0000000042729,1,89.55170898,75.30285136
165,5a0546857ecc773753327266_a3c5aadf824a220327e9cdc6_0000000049490,1,89.40645116,72.26914565
166,5a0546857ecc773753327266_a3c5aadf824a220327e9cdc6_0000000061558,1,97.71308039,74.3589962
167,5a0546857ecc773753327266_a3c5aadf824a220327e9cdc6_0000000070467,1,104.3662318,70.805114
168,5a0546857ecc773753327266_a3c5aadf824a220327e9cdc6_0000000074332,1,105.3817538,72.71744382
169,5a0546857ecc773753327266_a3c5aadf824a220327e9cdc6_0000000083845,1,97.69525414,73.83264872
170,5a0546857ecc773753327266_a3c5aadf824a220327e9cdc6_0000000095063,1,90.478462,78.83279042
171,5a0546857ecc773753327266_ac1a2e8f11ab64d729199969_0000000000014,-1,160.2162623,136.3252879
172,5a0546857ecc773753327266_ac1a2e8f11ab64d729199969_0000000006516,-1,164.0865505,131.8882858
173,5a0546857ecc773753327266_ac1a2e8f11ab64d729199969_0000000020203,-1,160.4514577,133.1227902
174,5a0546857ecc773753327266_ac1a2e8f11ab64d729199969_0000000029020,-1,164.124056,124.5801663
175,5a0546857ecc773753327266_ac1a2e8f11ab64d729199969_0000000036434,-1,159.5029344,125.0466192
176,5a0546857ecc773753327266_ac1a2e8f11ab64d729199969_0000000043124,-1,163.7716126,121.5339163
177,5a0546857ecc773753327266_ac1a2e8f11ab64d729199969_0000000049516,-1,159.494545,122.6299044
178,5a0546857ecc773753327266_ac1a2e8f11ab64d729199969_0000000057694,-1,162.9480962,117.6998376
179,5a0546857ecc773753327266_ac1a2e8f11ab64d729199969_0000000063266,-1,158.4973337,119.105221
180,5a0546857ecc773753327266_ac1a2e8f11ab64d729199969_0000000070593,-1,163.3861796,113.6808633
181,5a0546857ecc773753327266_bb84ab5e77fc9f5fdbd52827_0000000000008,0,84.58655367,71.11214691
182,5a0546857ecc773753327266_bb84ab5e77fc9f5fdbd52827_0000000006034,0,84.03844901,67.00838736
183,5a0546857ecc773753327266_bb84ab5e77fc9f5fdbd52827_0000000014821,0,82.99135095,58.550599
184,5a0546857ecc773753327266_bb84ab5e77fc9f5fdbd52827_0000000023631,0,88.72273735,58.80400717
185,5a0546857ecc773753327266_bb84ab5e77fc9f5fdbd52827_0000000030734,0,94.04397023,58.74234735
186,5a0546857ecc773753327266_bb84ab5e77fc9f5fdbd52827_0000000039714,0,97.49678925,66.28901023
187,5a0546857ecc773753327266_bb84ab5e77fc9f5fdbd52827_0000000047119,0,94.21575436,72.21266165
188,5a0546857ecc773753327266_bb84ab5e77fc9f5fdbd52827_0000000063173,0,85.73165224,67.86649162
189,5a0546857ecc773753327266_bb84ab5e77fc9f5fdbd52827_0000000073171,0,91.25295025,67.525122
190,5a0546857ecc773753327266_bb84ab5e77fc9f5fdbd52827_0000000081482,0,96.56485661,72.10842748
191,5a0546857ecc773753327266_bd0f2c8626679895f3338ca5_0000000000007,-1,116.7420962,170.3415664
192,5a0546857ecc773753327266_bd0f2c8626679895f3338ca5_0000000011251,-1,108.172252,173.0122541
193,5a0546857ecc773753327266_bd0f2c8626679895f3338ca5_0000000021023,-1,109.0158928,168.3174017
194,5a0546857ecc773753327266_bd0f2c8626679895f3338ca5_0000000030227,-1,116.9601459,168.5950481
195,5a0546857ecc773753327266_bd0f2c8626679895f3338ca5_0000000043595,-1,115.5082762,161.0903663
196,5a0546857ecc773753327266_bd0f2c8626679895f3338ca5_0000000052351,-1,114.7375041,155.2393848
197,5a0546857ecc773753327266_bd0f2c8626679895f3338ca5_0000000064054,-1,120.2508029,154.3714786
198,5a0546857ecc773753327266_bd5921cd1008382e2f537b53_0000000000007,-1,207.7051253,163.0244923
199,5a0546857ecc773753327266_bd5921cd1008382e2f537b53_0000000018454,-1,209.2169292,168.898749
200,5a0546857ecc773753327266_bd5921cd1008382e2f537b53_0000000030106,-1,212.2000271,172.8690197
201,5a0546857ecc773753327266_bd5921cd1008382e2f537b53_0000000040085,-1,214.1874815,179.0931084
202,5a0546857ecc773753327266_bd5921cd1008382e2f537b53_0000000046791,-1,211.8286842,179.283069
203,5a0546857ecc773753327266_bd5921cd1008382e2f537b53_0000000055058,-1,209.9314617,174.4848746
204,5a0546857ecc773753327266_bd5921cd1008382e2f537b53_0000000066192,-1,206.4315328,168.4954834
205,5a0546857ecc773753327266_bd5921cd1008382e2f537b53_0000000074724,-1,204.0213549,164.4579364
206,5a0546857ecc773753327266_ce80c08d743f15e6586741f6_0000000000011,0,82.11394687,23.35868234
207,5a0546857ecc773753327266_ce80c08d743f15e6586741f6_0000000006627,0,82.40230845,30.65966778
208,5a0546857ecc773753327266_ce80c08d743f15e6586741f6_0000000011295,0,85.96786159,29.94895975
209,5a0546857ecc773753327266_ce80c08d743f15e6586741f6_0000000019588,0,86.90125355,38.95119991
210,5a0546857ecc773753327266_ce80c08d743f15e6586741f6_0000000026291,0,89.05699994,43.31808565
211,5a0546857ecc773753327266_ce80c08d743f15e6586741f6_0000000036677,0,93.11021369,37.55014959
212,5a0546857ecc773753327266_ce80c08d743f15e6586741f6_0000000045313,0,88.2273616,39.60226508
213,5a0546857ecc773753327266_ce80c08d743f15e6586741f6_0000000054032,0,87.82804777,33.39895517
214,5a0546857ecc773753327266_ce80c08d743f15e6586741f6_0000000066037,0,93.62855785,37.40273959
215,5a0546857ecc773753327266_d592885af4e6e380c376dc55_0000000000010,-1,155.5619605,75.07662551
216,5a0546857ecc773753327266_d592885af4e6e380c376dc55_0000000007487,-1,154.3693939,79.9475362
217,5a0546857ecc773753327266_d592885af4e6e380c376dc55_0000000023127,-1,148.0894008,81.51825075
218,5a0546857ecc773753327266_d592885af4e6e380c376dc55_0000000031641,-1,147.2112086,77.67371519
219,5a0546857ecc773753327266_d592885af4e6e380c376dc55_0000000046308,-1,142.2395922,82.14452603
220,5a0546857ecc773753327266_d592885af4e6e380c376dc55_0000000056118,-1,140.6651583,78.21584693
221,5a0546857ecc773753327266_d592885af4e6e380c376dc55_0000000067500,-1,146.4197507,81.26836105
222,5a0546857ecc773753327266_d6e09245089299ec8e5173e7_0000000000015,0,44.31199021,62.57979782
223,5a0546857ecc773753327266_d6e09245089299ec8e5173e7_0000000009598,0,41.01523213,59.99097525
224,5a0546857ecc773753327266_d6e09245089299ec8e5173e7_0000000013911,0,37.68713253,57.74622347
225,5a0546857ecc773753327266_d6e09245089299ec8e5173e7_0000000018324,0,33.6376544,55.78163019
226,5a0546857ecc773753327266_d6e09245089299ec8e5173e7_0000000023100,0,30.06323947,53.62530481
227,5a0546857ecc773753327266_d6e09245089299ec8e5173e7_0000000029638,0,27.10962008,56.62574663
228,5a0546857ecc773753327266_d6e09245089299ec8e5173e7_0000000035233,0,30.1135473,58.63223423
229,5a0546857ecc773753327266_d6e09245089299ec8e5173e7_0000000039284,0,33.95381024,60.79655834
230,5a0546857ecc773753327266_d6e09245089299ec8e5173e7_0000000043133,0,37.5412464,62.57952554
231,5a0546857ecc773753327266_d6e09245089299ec8e5173e7_0000000046927,0,40.85410136,64.57953837
232,5a0546857ecc773753327266_d6e09245089299ec8e5173e7_0000000058470,0,41.29341014,57.26984433
233,5a0546857ecc773753327266_d6e09245089299ec8e5173e7_0000000069418,0,34.86645061,60.79157777
234,5a0546857ecc773753327266_d6e09245089299ec8e5173e7_0000000078684,0,33.11422403,55.3822736
235,5a0546857ecc773753327266_d6e09245089299ec8e5173e7_0000000087361,0,27.9879245,56.51477462
236,5a0546857ecc773753327266_dd4cbd69218f610f27cf33c8_0000000000007,2,90.25584018,85.7141012
237,5a0546857ecc773753327266_dd4cbd69218f610f27cf33c8_0000000009273,2,98.50438879,85.06442878
238,5a0546857ecc773753327266_dd4cbd69218f610f27cf33c8_0000000016807,2,105.7040494,83.15990922
239,5a0546857ecc773753327266_dd4cbd69218f610f27cf33c8_0000000021095,2,107.3527982,85.0745771
240,5a0546857ecc773753327266_dd4cbd69218f610f27cf33c8_0000000031208,2,100.8444,87.69815012
241,5a0546857ecc773753327266_dd4cbd69218f610f27cf33c8_0000000043065,2,92.89481981,90.19226322
242,5a0546857ecc773753327266_dd4cbd69218f610f27cf33c8_0000000049875,2,92.56697082,87.16618904
243,5a0546857ecc773753327266_dd4cbd69218f610f27cf33c8_0000000061525,2,100.3108355,88.64343681
244,5a0546857ecc773753327266_dd4cbd69218f610f27cf33c8_0000000071823,2,107.1250917,84.74179578
245,5a0546857ecc773753327266_dd4cbd69218f610f27cf33c8_0000000077276,2,108.2654556,86.51107732
246,5a0546857ecc773753327266_dd4cbd69218f610f27cf33c8_0000000091751,2,101.2943482,86.73225285
247,5a0546857ecc773753327266_dd4cbd69218f610f27cf33c8_0000000121855,2,95.05669171,89.270677
248,5a0546857ecc773753327266_de9cef0d69383e47bd74a64c_0000000000012,0,78.19486973,105.4144413
249,5a0546857ecc773753327266_de9cef0d69383e47bd74a64c_0000000008101,0,74.7184975,112.6665497
250,5a0546857ecc773753327266_de9cef0d69383e47bd74a64c_0000000016625,0,69.62974174,114.8123571
251,5a0546857ecc773753327266_de9cef0d69383e47bd74a64c_0000000027280,0,61.68272103,116.7382874
252,5a0546857ecc773753327266_de9cef0d69383e47bd74a64c_0000000034508,0,61.28837562,112.8966203
253,5a0546857ecc773753327266_de9cef0d69383e47bd74a64c_0000000043179,0,67.43995226,111.0351543
254,5a0546857ecc773753327266_de9cef0d69383e47bd74a64c_0000000049848,0,68.24129923,113.9968231
255,5a0546857ecc773753327266_de9cef0d69383e47bd74a64c_0000000058825,0,74.91546298,111.2919621
256,5a0546857ecc773753327266_de9cef0d69383e47bd74a64c_0000000072373,0,83.05390263,112.5804623
257,5a0546857ecc773753327266_e91afaba9603500e8e28a454_0000000000011,0,24.65249323,88.19772326
258,5a0546857ecc773753327266_e91afaba9603500e8e28a454_0000000009111,0,32.15187299,95.18498833
259,5a0546857ecc773753327266_e91afaba9603500e8e28a454_0000000016739,0,24.86746177,98.33370353
260,5a0546857ecc773753327266_e91afaba9603500e8e28a454_0000000025749,0,31.90931798,102.520447
261,5a0546857ecc773753327266_e91afaba9603500e8e28a454_0000000036143,0,24.86016964,104.0867063
262,5a0546857ecc773753327266_e91afaba9603500e8e28a454_0000000046340,0,32.08741104,110.4016162
263,5a0546857ecc773753327266_e91afaba9603500e8e28a454_0000000057355,0,28.43055661,113.1451925
264,5a0546857ecc773753327266_e91afaba9603500e8e28a454_0000000063272,0,25.03058628,110.2852786
265,5a0546857ecc773753327266_ea777463a91a1293fc79fc52_0000000000008,0,60.27523991,103.4188613
266,5a0546857ecc773753327266_ea777463a91a1293fc79fc52_0000000004710,0,60.8319917,107.5543573
267,5a0546857ecc773753327266_ea777463a91a1293fc79fc52_0000000014996,0,55.46753684,114.1631461
268,5a0546857ecc773753327266_ea777463a91a1293fc79fc52_0000000019825,0,53.70504086,111.0757187
269,5a0546857ecc773753327266_ea777463a91a1293fc79fc52_0000000030158,0,47.27818008,116.8758994
